,index,subject_uuid,trial_id,session_start_time,lab_name,task_protocol,trial_response_time,trial_response_choice,trial_stim_on_time,trial_stim_contrast_left,trial_stim_contrast_right,trial_feedback_type,probabilityLeft,subject_nickname,institution_short,signed_contrast,trial,choice,correct,choice_right,choice2,correct_easy,rt,previous_choice,previous_outcome,previous_contrast,previous_choice_name,previous_outcome_name,repeat,institution_code,rchoice,uchoice,6,12,25,100,block,intercept,simulation_prob,task,threshold
190133,523964,18a54f60-534b-4ed5-8bda-b434079b8ab8,613,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2920.78,CW,2920.5312989999998,1.0,0.0,1.0,50,KS014,UCL,-100.0,613,-1,1.0,0.0,0.0,1.0,0.2487010000004375,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190134,523965,18a54f60-534b-4ed5-8bda-b434079b8ab8,614,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2925.33,CW,2924.983999,0.0625,0.0,1.0,50,KS014,UCL,-6.25,614,-1,1.0,0.0,0.0,,0.3460009999998874,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
190135,523966,18a54f60-534b-4ed5-8bda-b434079b8ab8,615,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2928.47,CCW,2928.1645989999997,0.0,0.25,1.0,50,KS014,UCL,25.0,615,1,1.0,1.0,1.0,,0.3054010000000744,-1.0,1.0,6.25,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8141292256926564,traini,14.929503884826081
190136,523967,18a54f60-534b-4ed5-8bda-b434079b8ab8,616,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2931.95,CCW,2931.217299,0.0,0.25,1.0,50,KS014,UCL,25.0,616,1,1.0,1.0,1.0,,0.7327009999999063,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
190137,523968,18a54f60-534b-4ed5-8bda-b434079b8ab8,617,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2935.66,CW,2935.4310989999994,1.0,0.0,1.0,50,KS014,UCL,-100.0,617,-1,1.0,0.0,0.0,1.0,0.22890100000040547,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
190138,523969,18a54f60-534b-4ed5-8bda-b434079b8ab8,618,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2939.54,CW,2939.2506989999997,0.25,0.0,1.0,50,KS014,UCL,-25.0,618,-1,1.0,0.0,0.0,,0.2893010000002505,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.056525058866658415,traini,14.929503884826081
190139,523970,18a54f60-534b-4ed5-8bda-b434079b8ab8,619,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2942.72,CW,2942.3808989999998,0.0,0.125,-1.0,50,KS014,UCL,12.5,619,-1,0.0,0.0,0.0,,0.33910100000002785,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7383300543658898,traini,14.929503884826081
190140,523971,18a54f60-534b-4ed5-8bda-b434079b8ab8,620,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2947.41,CCW,2946.7505989999995,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,620,1,0.0,1.0,1.0,,0.6594010000003436,-1.0,-1.0,12.5,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.1265696707087076,traini,14.929503884826081
190141,523972,18a54f60-534b-4ed5-8bda-b434079b8ab8,621,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2951.58,CW,2951.280799,0.25,0.0,1.0,50,KS014,UCL,-25.0,621,-1,1.0,0.0,0.0,,0.29920099999981176,1.0,-1.0,6.25,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.22876776837074236,traini,14.929503884826081
190142,523973,18a54f60-534b-4ed5-8bda-b434079b8ab8,622,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2954.66,CW,2954.367199,1.0,0.0,1.0,50,KS014,UCL,-100.0,622,-1,1.0,0.0,0.0,1.0,0.29280100000005405,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190143,523974,18a54f60-534b-4ed5-8bda-b434079b8ab8,623,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2960.73,CCW,2960.130399,0.0,0.25,1.0,50,KS014,UCL,25.0,623,1,1.0,1.0,1.0,,0.5996009999998932,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8141292256926564,traini,14.929503884826081
190144,523975,18a54f60-534b-4ed5-8bda-b434079b8ab8,624,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2964.23,CCW,2963.933599,0.0,0.0625,1.0,50,KS014,UCL,6.25,624,1,1.0,1.0,1.0,,0.29640100000005987,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
190145,523976,18a54f60-534b-4ed5-8bda-b434079b8ab8,625,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2967.53,CCW,2967.047299,0.0,0.0625,1.0,50,KS014,UCL,6.25,625,1,1.0,1.0,1.0,,0.4827010000003611,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
190146,523977,18a54f60-534b-4ed5-8bda-b434079b8ab8,626,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2972.34,CW,2971.6834989999998,0.0625,0.0,1.0,50,KS014,UCL,-6.25,626,-1,1.0,0.0,0.0,,0.6565010000003895,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
190147,523978,18a54f60-534b-4ed5-8bda-b434079b8ab8,627,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2975.41,CW,2975.1469989999996,1.0,0.0,1.0,50,KS014,UCL,-100.0,627,-1,1.0,0.0,0.0,1.0,0.2630010000002585,-1.0,1.0,6.25,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190148,523979,18a54f60-534b-4ed5-8bda-b434079b8ab8,628,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2984.99,CCW,2982.582799,0.0,0.0,1.0,50,KS014,UCL,0.0,628,1,,1.0,1.0,,2.4072009999999864,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190149,523980,18a54f60-534b-4ed5-8bda-b434079b8ab8,629,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2992.67,CCW,2988.4300989999997,0.0,0.125,1.0,50,KS014,UCL,12.5,629,1,1.0,1.0,1.0,,4.239901000000373,1.0,1.0,0.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9146690843806631,traini,14.929503884826081
190150,523981,18a54f60-534b-4ed5-8bda-b434079b8ab8,630,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2995.95,CCW,2995.582799,0.0,0.25,1.0,50,KS014,UCL,25.0,630,1,1.0,1.0,1.0,,0.36720100000002276,1.0,1.0,12.5,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
190151,523982,18a54f60-534b-4ed5-8bda-b434079b8ab8,631,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2999.44,CCW,2998.8799989999998,0.0,0.0625,1.0,50,KS014,UCL,6.25,631,1,1.0,1.0,1.0,,0.560001000000284,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
190152,523983,18a54f60-534b-4ed5-8bda-b434079b8ab8,632,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3002.72,CW,3002.432699,0.25,0.0,1.0,50,KS014,UCL,-25.0,632,-1,1.0,0.0,0.0,,0.28730099999984304,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
190153,523984,18a54f60-534b-4ed5-8bda-b434079b8ab8,633,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3012.69,CCW,3005.713199,0.0,0.0625,1.0,50,KS014,UCL,6.25,633,1,1.0,1.0,1.0,,6.9768010000002505,-1.0,1.0,25.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190154,523985,18a54f60-534b-4ed5-8bda-b434079b8ab8,634,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3015.92,CW,3015.582499,1.0,0.0,1.0,50,KS014,UCL,-100.0,634,-1,1.0,0.0,0.0,1.0,0.33750099999997474,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
190155,523986,18a54f60-534b-4ed5-8bda-b434079b8ab8,635,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3026.26,CCW,3020.029399,0.0,0.0,-1.0,50,KS014,UCL,0.0,635,1,,1.0,1.0,,6.230601000000206,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190156,523987,18a54f60-534b-4ed5-8bda-b434079b8ab8,636,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3030.87,CCW,3030.548899,0.0,0.0,-1.0,50,KS014,UCL,0.0,636,1,,1.0,1.0,,0.32110099999999875,1.0,-1.0,0.0,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.717216149380176,traini,14.929503884826081
190157,523988,18a54f60-534b-4ed5-8bda-b434079b8ab8,637,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3036.59,CCW,3034.9291989999997,0.0,1.0,1.0,50,KS014,UCL,100.0,637,1,1.0,1.0,1.0,1.0,1.660801000000447,1.0,-1.0,0.0,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9797516157376531,traini,14.929503884826081
190158,523989,18a54f60-534b-4ed5-8bda-b434079b8ab8,638,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3040.57,CCW,3040.098799,0.0,0.25,1.0,50,KS014,UCL,25.0,638,1,1.0,1.0,1.0,,0.47120100000029197,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
190159,523990,18a54f60-534b-4ed5-8bda-b434079b8ab8,639,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3043.74,CW,3043.395799,1.0,0.0,1.0,50,KS014,UCL,-100.0,639,-1,1.0,0.0,0.0,1.0,0.3442009999998845,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
190160,523991,18a54f60-534b-4ed5-8bda-b434079b8ab8,640,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3047.27,CW,3046.881799,0.0,0.0,1.0,50,KS014,UCL,0.0,640,-1,,0.0,0.0,,0.3882010000002083,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190161,523992,18a54f60-534b-4ed5-8bda-b434079b8ab8,641,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3050.41,CW,3050.1456989999997,0.25,0.0,1.0,50,KS014,UCL,-25.0,641,-1,1.0,0.0,0.0,,0.26430100000015955,-1.0,1.0,0.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.056525058866658415,traini,14.929503884826081
190162,523993,18a54f60-534b-4ed5-8bda-b434079b8ab8,642,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3054.02,CW,3053.248499,0.0,0.0,-1.0,50,KS014,UCL,0.0,642,-1,,0.0,0.0,,0.7715010000001712,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190163,523994,18a54f60-534b-4ed5-8bda-b434079b8ab8,643,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3058.31,CW,3057.9788989999997,0.25,0.0,1.0,50,KS014,UCL,-25.0,643,-1,1.0,0.0,0.0,,0.331101000000217,-1.0,-1.0,0.0,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.043949444750623644,traini,14.929503884826081
190164,523995,18a54f60-534b-4ed5-8bda-b434079b8ab8,644,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3061.56,CW,3061.1983999999998,0.0,0.0,-1.0,50,KS014,UCL,0.0,644,-1,,0.0,0.0,,0.36160000000018044,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190165,523996,18a54f60-534b-4ed5-8bda-b434079b8ab8,645,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3065.99,CCW,3065.395399,0.0,0.0625,1.0,50,KS014,UCL,6.25,645,1,1.0,1.0,1.0,,0.5946009999997841,-1.0,-1.0,0.0,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5160062859750487,traini,14.929503884826081
190166,523997,18a54f60-534b-4ed5-8bda-b434079b8ab8,646,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3076.14,CCW,3069.964799,0.0,0.0625,1.0,50,KS014,UCL,6.25,646,1,1.0,1.0,1.0,,6.1752010000000155,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
190167,523998,18a54f60-534b-4ed5-8bda-b434079b8ab8,647,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3079.54,CCW,3079.111799,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,647,1,0.0,1.0,1.0,,0.4282010000001719,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
190168,523999,18a54f60-534b-4ed5-8bda-b434079b8ab8,648,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3083.97,CCW,3083.4646,0.0,0.125,1.0,50,KS014,UCL,12.5,648,1,1.0,1.0,1.0,,0.5054000000000087,1.0,-1.0,6.25,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9331996333877426,traini,14.929503884826081
190169,524000,18a54f60-534b-4ed5-8bda-b434079b8ab8,649,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3087.16,CCW,3086.7949989999997,0.0,1.0,1.0,50,KS014,UCL,100.0,649,1,1.0,1.0,1.0,1.0,0.36500100000012026,1.0,1.0,12.5,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
190170,524001,18a54f60-534b-4ed5-8bda-b434079b8ab8,650,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3090.67,CCW,3090.2643989999997,0.0,1.0,1.0,50,KS014,UCL,100.0,650,1,1.0,1.0,1.0,1.0,0.405601000000388,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
190171,524002,18a54f60-534b-4ed5-8bda-b434079b8ab8,651,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3096.61,CW,3096.0779989999996,0.0625,0.0,1.0,50,KS014,UCL,-6.25,651,-1,1.0,0.0,0.0,,0.5320010000004913,1.0,1.0,100.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
190172,524003,18a54f60-534b-4ed5-8bda-b434079b8ab8,652,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3099.92,CCW,3099.530699,0.0,0.0625,1.0,50,KS014,UCL,6.25,652,1,1.0,1.0,1.0,,0.38930100000015955,-1.0,1.0,6.25,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190173,524004,18a54f60-534b-4ed5-8bda-b434079b8ab8,653,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3103.23,CW,3102.961399,0.25,0.0,1.0,50,KS014,UCL,-25.0,653,-1,1.0,0.0,0.0,,0.268601000000217,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
190174,524005,18a54f60-534b-4ed5-8bda-b434079b8ab8,654,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3107.01,CCW,3106.0806989999996,1.0,0.0,-1.0,50,KS014,UCL,-100.0,654,1,0.0,1.0,1.0,0.0,0.9293010000005779,-1.0,1.0,25.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190175,524006,18a54f60-534b-4ed5-8bda-b434079b8ab8,655,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3112.68,CW,3112.194499,1.0,0.0,1.0,50,KS014,UCL,-100.0,655,-1,1.0,0.0,0.0,1.0,0.48550099999965823,1.0,-1.0,100.0,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.11734301913170124,traini,14.929503884826081
190176,524007,18a54f60-534b-4ed5-8bda-b434079b8ab8,656,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3115.89,CW,3115.547399,1.0,0.0,1.0,50,KS014,UCL,-100.0,656,-1,1.0,0.0,0.0,1.0,0.3426009999998314,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190177,524008,18a54f60-534b-4ed5-8bda-b434079b8ab8,657,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3119.6,CW,3119.2943989999994,1.0,0.0,1.0,50,KS014,UCL,-100.0,657,-1,1.0,0.0,0.0,1.0,0.30560100000047896,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190178,524009,18a54f60-534b-4ed5-8bda-b434079b8ab8,658,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3122.69,CCW,3122.3803989999997,0.0,0.0625,1.0,50,KS014,UCL,6.25,658,1,1.0,1.0,1.0,,0.3096010000003844,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190179,524010,18a54f60-534b-4ed5-8bda-b434079b8ab8,659,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3126.04,CW,3125.7275999999997,1.0,0.0,1.0,50,KS014,UCL,-100.0,659,-1,1.0,0.0,0.0,1.0,0.3124000000002525,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
190180,524011,18a54f60-534b-4ed5-8bda-b434079b8ab8,660,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3140.29,CW,3131.080399,0.0,0.0625,-1.0,50,KS014,UCL,6.25,660,-1,0.0,0.0,0.0,,9.20960100000002,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190181,524012,18a54f60-534b-4ed5-8bda-b434079b8ab8,661,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,3159.48,CCW,3144.210399,0.0,0.0625,1.0,50,KS014,UCL,6.25,661,1,1.0,1.0,1.0,,15.269600999999966,-1.0,-1.0,6.25,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5160062859750487,traini,14.929503884826081
